event_id,template_id,customer_id,channel,message,order_id,account_tier,created_at,sla_due_at,intent,sentiment,priority,expected_policy,expected_action,reviewed_by
evt_02314,delivery_issue:11,cust_0309,email,nobody has been able to deliver the wireless keyboard yet. Please advise. Regards.,ord_36606,free,2026-04-15T22:34:00+00:00,2026-04-16T15:34:00+00:00,delivery_issue,neutral,normal,offer_credit,apply_credit,synthetic_generator
evt_02315,delivery_issue:13,cust_0021,chat,"Hi, Quick question - my order containing the annual subscription appears to be lost in transit. Appreciate it.",ord_31175,standard,2026-04-07T16:55:00+00:00,2026-04-09T19:55:00+00:00,delivery_issue,neutral,normal,offer_credit,apply_credit,synthetic_generator
evt_02316,general_question:08,cust_0475,social,how long does the kitchen scale usually take to arrive. Thanks.,ord_43328,free,2026-04-16T02:01:00+00:00,2026-04-18T10:01:00+00:00,general_question,neutral,normal,auto_resolve,knowledge_response,synthetic_generator
evt_02317,delivery_issue:10,cust_0244,phone,the tracking for the replacement charger has not moved in five days. This has been a frustrating experience.,ord_55655,free,2026-04-12T06:12:00+00:00,2026-04-13T01:12:00+00:00,delivery_issue,negative,normal,offer_credit,apply_credit,synthetic_generator
evt_02318,general_question:07,cust_0543,email,"Hello, Hi there, is there a student discount available on the annual subscription. Regards.",ord_25503,standard,2026-04-22T22:19:00+00:00,2026-04-24T00:19:00+00:00,general_question,neutral,normal,auto_resolve,knowledge_response,synthetic_generator
evt_02319,refund_request:03,cust_0521,chat,"Good morning, Honestly, I no longer want the kitchen scale and expect the amount returned. I expected better than this. Please let me know.",ord_99728,standard,2026-04-29T07:03:00+00:00,2026-05-01T09:03:00+00:00,refund_request,negative,normal,refund_review,refund_review,synthetic_generator
evt_02320,ambiguous:04,cust_0520,social,"Good morning, what are my options if order 88214 never shows up. Please advise. Thanks.",ord_37064,standard,2026-04-07T20:04:00+00:00,2026-04-09T05:04:00+00:00,general_question,neutral,normal,auto_resolve,knowledge_response,synthetic_generator
evt_02321,general_question:07,cust_0489,chat,"Hi, Hello, is there a student discount available on order 88214. Thanks. Appreciate it.",ord_87154,free,2026-04-21T19:12:00+00:00,2026-04-22T12:12:00+00:00,general_question,neutral,normal,auto_resolve,knowledge_response,synthetic_generator
evt_02322,delivery_issue:12,cust_0840,email,"Hi, the estimated date for the running shoes has passed with no update, whenever you get a chance.",ord_79153,free,2026-05-04T10:36:00+00:00,2026-05-05T07:36:00+00:00,delivery_issue,neutral,normal,offer_credit,apply_credit,synthetic_generator
evt_02323,ambiguous:04,cust_0016,phone,"Good morning, Hello, what are my options if the running shoes never shows up. Thanks. Appreciate it.",ord_54925,standard,2026-04-14T17:34:00+00:00,2026-04-16T07:34:00+00:00,general_question,neutral,normal,auto_resolve,knowledge_response,synthetic_generator
evt_02324,refund_request:07,cust_0124,email,"Hi, Hello, the delivery of the replacement charger was fine but I changed my mind and want a refund. Thanks. Thanks.",ord_73543,free,2026-05-02T00:33:00+00:00,2026-05-03T04:33:00+00:00,refund_request,neutral,normal,refund_review,refund_review,synthetic_generator
evt_02325,refund_request:12,cust_0583,email,Hey - I want to send order 88214 back for a credit to my account. Please advise. Regards.,ord_35321,standard,2026-04-29T05:18:00+00:00,2026-04-30T12:18:00+00:00,refund_request,neutral,normal,refund_review,refund_review,synthetic_generator
evt_02326,delivery_issue:04,cust_0095,social,"Hello, Thanks for the help earlier - shipment containing the blue headphones seems stuck at the depot. Thanks.",ord_28619,enterprise,2026-04-22T11:19:00+00:00,2026-04-25T03:19:00+00:00,delivery_issue,positive,normal,offer_credit,apply_credit,synthetic_generator
evt_02327,general_question:00,cust_0577,social,what is the warranty period on the running shoes. Please advise. Thanks.,ord_71618,free,2026-04-22T20:38:00+00:00,2026-04-23T11:38:00+00:00,general_question,neutral,normal,auto_resolve,knowledge_response,synthetic_generator
evt_02328,delivery_issue:01,cust_0074,social,"Honestly, the parcel with the blue headphones is running behind schedule. I expected better than this. Appreciate it.",ord_78058,free,2026-04-18T23:48:00+00:00,2026-04-20T00:48:00+00:00,delivery_issue,negative,normal,offer_credit,apply_credit,synthetic_generator
evt_02329,delivery_issue:01,cust_0763,phone,"Hi, the parcel with my monthly plan is running behind schedule, and I am not happy about how long it has taken.",ord_94107,standard,2026-04-15T23:01:00+00:00,2026-04-18T20:01:00+00:00,delivery_issue,negative,normal,offer_credit,apply_credit,synthetic_generator
evt_02330,refund_request:06,cust_0287,email,"how do I get my funds returned for the running shoes, whenever you get a chance.",ord_37878,free,2026-04-10T11:32:00+00:00,2026-04-13T01:32:00+00:00,refund_request,neutral,normal,refund_review,refund_review,synthetic_generator
evt_02331,complaint:13,cust_0662,social,Hey - I have lost confidence in how you handle things like the running shoes. Please advise. Appreciate it.,ord_82163,free,2026-04-24T09:41:00+00:00,2026-04-24T11:41:00+00:00,complaint,neutral,high,escalate,create_ticket,synthetic_generator
evt_02332,general_question:00,cust_0751,email,"what is the warranty period on order 40917, whenever you get a chance. Please let me know.",ord_63604,standard,2026-05-02T06:01:00+00:00,2026-05-02T17:01:00+00:00,general_question,neutral,normal,auto_resolve,knowledge_response,synthetic_generator
evt_02333,ambiguous:01,cust_0509,social,"Good morning, Quick question - if order 88214 cannot get here this week I would rather be refunded. Please let me know.",ord_79390,standard,2026-04-20T15:56:00+00:00,2026-04-21T02:56:00+00:00,refund_request,neutral,normal,refund_review,refund_review,synthetic_generator
evt_02334,delivery_issue:08,cust_0809,chat,"Hello, order 40917 was returned to sender without anyone contacting me. At this point I have run out of patience.",ord_76377,free,2026-04-14T21:56:00+00:00,2026-04-16T01:56:00+00:00,delivery_issue,negative,normal,offer_credit,apply_credit,synthetic_generator
evt_02335,delivery_issue:10,cust_0490,email,"Good morning, the tracking for my monthly plan has not moved in five days. This has been a frustrating experience. Thanks.",ord_86278,standard,2026-04-27T21:34:00+00:00,2026-04-28T01:34:00+00:00,delivery_issue,negative,normal,offer_credit,apply_credit,synthetic_generator
evt_02336,refund_request:07,cust_0149,social,"Good morning, the delivery of the wireless keyboard was fine but I changed my mind and want a refund. At this point I have run out of patience. Appreciate it.",ord_80662,enterprise,2026-04-08T13:59:00+00:00,2026-04-08T20:59:00+00:00,refund_request,negative,high,escalate,create_ticket,synthetic_generator
evt_02337,tracking_request:10,cust_0626,chat,"Hello, Quick question - just checking in on the progress of the kitchen scale.",ord_91978,free,2026-04-26T10:10:00+00:00,2026-04-28T09:10:00+00:00,tracking_request,neutral,normal,send_tracking_update,send_tracking_update,synthetic_generator
evt_02338,delivery_issue:09,cust_0507,email,Hey - This is disappointing - delivery of the kitchen scale keeps getting rescheduled.,ord_74363,free,2026-04-14T15:28:00+00:00,2026-04-14T20:28:00+00:00,delivery_issue,negative,normal,offer_credit,apply_credit,synthetic_generator
evt_02339,delivery_issue:12,cust_0307,email,"Hello, the estimated date for the annual subscription has passed with no update, which is really not good enough.",ord_48699,free,2026-04-30T19:18:00+00:00,2026-05-01T21:18:00+00:00,delivery_issue,negative,normal,offer_credit,apply_credit,synthetic_generator
evt_02340,ambiguous:06,cust_0719,chat,"Hello, Quick question - I have given up waiting for the running shoes, just close it out for me.",ord_29794,standard,2026-04-07T16:56:00+00:00,2026-04-10T06:56:00+00:00,refund_request,neutral,normal,refund_review,refund_review,synthetic_generator
evt_02341,general_question:03,cust_0312,phone,"Good morning, Quick question - is the annual subscription covered by your returns window. Thanks.",ord_84161,standard,2026-04-29T02:44:00+00:00,2026-05-01T03:44:00+00:00,general_question,neutral,normal,auto_resolve,knowledge_response,synthetic_generator
evt_02342,ambiguous:03,cust_0316,phone,"Hello, still waiting on the running shoes and still nobody has explained why, whenever you get a chance. Thanks.",ord_48296,free,2026-04-12T16:10:00+00:00,2026-04-14T22:10:00+00:00,complaint,neutral,normal,escalate,create_ticket,synthetic_generator
evt_02343,complaint:12,cust_0143,phone,"Hey - I keep being promised callbacks about the replacement charger that never happen, and I am not happy about how long it has taken. Please let me know.",ord_92459,enterprise,2026-05-04T00:21:00+00:00,2026-05-05T04:21:00+00:00,complaint,negative,normal,escalate,create_ticket,synthetic_generator
evt_02344,tracking_request:06,cust_0080,chat,"Good morning, could you tell me which stage teh running shoes is at, whenever you get a chance.",ord_36283,standard,2026-04-30T04:31:00+00:00,2026-05-01T18:31:00+00:00,tracking_request,neutral,normal,send_tracking_update,send_tracking_update,synthetic_generator
evt_02345,ambiguous:02,cust_0441,social,"Hi there, no idea where teh blue headphones is, can someone actually look into this. Thanks.",ord_50727,standard,2026-05-04T16:47:00+00:00,2026-05-05T10:47:00+00:00,tracking_request,neutral,normal,send_tracking_update,send_tracking_update,synthetic_generator
evt_02346,refund_request:02,cust_0191,phone,"Hi, can you send this the running shoes back and return the payment, and I am not happy about how long it has taken.",ord_12808,free,2026-05-03T03:29:00+00:00,2026-05-04T07:29:00+00:00,refund_request,negative,normal,refund_review,refund_review,synthetic_generator
evt_02347,general_question:12,cust_0873,chat,Quick question - are spare parts available for the annual subscription. Thanks.,ord_59369,standard,2026-05-05T15:25:00+00:00,2026-05-06T13:25:00+00:00,general_question,neutral,normal,auto_resolve,knowledge_response,synthetic_generator
evt_02348,delivery_issue:13,cust_0461,social,my order containing my monthly plan appears to be lost in transit. This has been a frustrating experience.,ord_15109,standard,2026-05-01T12:58:00+00:00,2026-05-03T08:58:00+00:00,delivery_issue,negative,normal,offer_credit,apply_credit,synthetic_generator
evt_02349,delivery_issue:07,cust_0601,email,"Good morning, Hi there, the driver could not find my address for the wireless keyboard. Thanks.",ord_48475,standard,2026-05-02T04:50:00+00:00,2026-05-03T17:50:00+00:00,delivery_issue,neutral,normal,offer_credit,apply_credit,synthetic_generator
evt_02350,general_question:06,cust_0179,phone,"Hey - Hello, do you ship the blue headphones internationally. Thanks. Appreciate it.",ord_81735,free,2026-04-22T22:31:00+00:00,2026-04-24T10:31:00+00:00,general_question,neutral,normal,auto_resolve,knowledge_response,synthetic_generator
evt_02351,complaint:12,cust_0243,email,"Good morning, I keep being promised callbacks about the standing desk that never happen, and I am not happy about how long it has taken. Thanks.",ord_14122,free,2026-04-17T21:55:00+00:00,2026-04-19T18:55:00+00:00,complaint,negative,normal,escalate,create_ticket,synthetic_generator
evt_02352,refund_request:01,cust_0603,social,"Hi, Hi there, please reverse the charge on the running shoes. Please let me know.",ord_39013,standard,2026-04-17T03:04:00+00:00,2026-04-17T16:04:00+00:00,refund_request,neutral,normal,refund_review,refund_review,synthetic_generator
evt_02353,delivery_issue:07,cust_0546,email,"Hi, This is disappointing - the driver could not find my address for my monthly plan. Regards.",ord_74945,standard,2026-04-19T14:15:00+00:00,2026-04-19T22:15:00+00:00,delivery_issue,negative,normal,offer_credit,apply_credit,synthetic_generator
evt_02354,delivery_issue:10,cust_0100,social,"Good morning, the tracking for order 88214 has not moved in five days, which is really not good enough. Thanks.",ord_23611,standard,2026-04-09T07:09:00+00:00,2026-04-10T12:09:00+00:00,delivery_issue,negative,normal,offer_credit,apply_credit,synthetic_generator
evt_02355,tracking_request:03,cust_0298,email,"Good morning, any news on when the blue headphones will get here. I have had to chase this repeatedly. Regards.",ord_77629,standard,2026-04-12T13:02:00+00:00,2026-04-15T11:02:00+00:00,tracking_request,negative,normal,send_tracking_update,send_tracking_update,synthetic_generator
evt_02356,refund_request:07,cust_0644,chat,Hey - the delivery of the kitchen scale was fine but I changed my mind and want a refund. Please advise. Thanks.,ord_49783,standard,2026-04-08T20:56:00+00:00,2026-04-11T09:56:00+00:00,refund_request,neutral,normal,refund_review,refund_review,synthetic_generator
evt_02357,refund_request:07,cust_0111,email,"Hello, the delivery of order 40917 was fine but I changed my mind and want a refund. This has been a frustrating experience. Regards.",ord_75256,standard,2026-05-04T05:57:00+00:00,2026-05-05T21:57:00+00:00,refund_request,negative,normal,refund_review,refund_review,synthetic_generator
evt_02358,delivery_issue:10,cust_0068,email,Hey - the tracking for the blue headphones has not moved in five days. At this point I have run out of patience. Regards.,ord_61928,standard,2026-04-21T03:33:00+00:00,2026-04-23T19:33:00+00:00,delivery_issue,negative,normal,offer_credit,apply_credit,synthetic_generator
evt_02359,delivery_issue:10,cust_0662,social,"Hello, Honestly, the tracking for the running shoes has not moved in five days. I expected better than this.",ord_89623,standard,2026-04-15T02:25:00+00:00,2026-04-15T09:25:00+00:00,delivery_issue,negative,normal,offer_credit,apply_credit,synthetic_generator
evt_02360,refund_request:13,cust_0376,social,"Hey - Honestly, raise a return for the replacement charger and refund me please. I expected better than this. Regards.",ord_66350,free,2026-04-28T08:18:00+00:00,2026-04-28T13:18:00+00:00,refund_request,negative,normal,refund_review,refund_review,synthetic_generator
